,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
14902,5136,26.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,11,20002.515794830193
14903,25964,34.0,4.9,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,32,20002.515794830193
14904,41770,25.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.515794825566
14905,385,37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,20002.515794825566
14906,14382,,,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.515794825566
14907,5171,35.0,4.3,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.515794825566
14908,11862,24.0,5.0,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,14,20002.515794825566
14909,40189,30.0,4.5,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,20002.515794825566
14910,5940,24.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,14,20002.515794825566
14911,17568,32.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,,26,20002.515794825566
14912,40565,37.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.515794825566
14913,41458,23.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.515794825566
14914,4345,35.0,4.6,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51579480065
14915,23614,23.0,,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,25,20002.51579480065
14916,26149,22.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.51579480065
14917,23615,33.0,4.2,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,39,20002.51579480065
14918,40144,21.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.51579480065
14919,37896,33.0,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,20002.51579480065
14920,43622,39.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.51579480065
14921,26228,35.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,34,20002.51579480065
14922,21131,37.0,4.7,Cloudy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,20002.51579480065
14923,2287,33.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,20002.51579480065
14924,31845,,,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,36,20002.51579480065
14925,25362,25.0,4.6,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,19,20002.51579480065
14926,6364,38.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,33,20002.51579480065
14927,32622,29.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,30,20002.51579480065
14928,36616,24.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,16,20002.51579477975
14929,35635,23.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,27,20002.51579477975
14930,23727,34.0,5.0,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.51579477975
14931,5915,35.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,20002.51579477975
14932,12556,34.0,4.3,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,20002.51579477975
14933,24382,38.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,26,20002.51579477975
14934,18009,,,,,3,Meal,motorcycle,1.0,No,Metropolitian,32,20002.51579477975
14935,8807,,,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,22,20002.51579477975
14936,35457,35.0,5.0,Sandstorms,High,1,Meal,scooter,1.0,No,Urban,31,20002.51579477975
14937,30857,22.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.51579477975
14938,9316,38.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.51579474849
14939,34941,34.0,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Urban,24,20002.51579474849
14940,9369,25.0,4.5,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.51579474849
14941,25086,38.0,4.7,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,43,20002.51579474849
14942,44440,31.0,5.0,Sunny,Low,1,Buffet,scooter,,No,Metropolitian,14,20002.51579474849
14943,33818,31.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.51579474849
14944,3030,36.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,,27,20002.51579474849
14945,20067,31.0,4.6,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51579474849
14946,13790,31.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,20002.51579474849
14947,15276,24.0,4.7,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,24,20002.51579474849
14948,8184,24.0,5.0,Windy,Jam,2,Snack,scooter,0.0,No,Urban,13,20002.515794698465
14949,30474,33.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,20002.515794698465
14950,94,25.0,4.6,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,15,20002.515794698465
14951,34041,21.0,4.6,Windy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,24,20002.515794698465
14952,33401,35.0,3.6,Windy,Jam,2,Snack,scooter,2.0,No,Metropolitian,42,20002.515794698465
14953,40672,30.0,5.0,Fog,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,53,20002.515794698465
14954,9905,32.0,4.7,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,20002.515794698465
14955,22654,32.0,3.9,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,20002.515794698465
14956,13078,36.0,3.7,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,37,20002.515794698465
14957,22958,20.0,4.6,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,20002.515794698465
14958,40643,37.0,4.6,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,17,20002.515794698465
14959,34561,36.0,4.9,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.51579464729
14960,4169,32.0,5.0,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.51579464729
14961,19782,29.0,4.5,Windy,Low,2,Snack,motorcycle,1.0,No,,18,20002.51579464729
14962,22984,20.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.51579464729
14963,25242,35.0,5.0,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,25,20002.51579464729
14964,15679,36.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.51579464729
14965,11786,34.0,4.6,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,37,20002.51579464729
14966,44302,39.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,20002.51579464729
14967,19200,29.0,4.9,Stormy,High,2,Snack,electric_scooter,1.0,No,Urban,22,20002.51579464729
14968,10682,38.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,20002.51579464729
14969,5714,22.0,5.0,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,24,20002.51579464729
14970,36194,36.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,,16,20002.51579464729
14971,42854,27.0,4.8,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,20002.51579464729
14972,28446,22.0,4.8,Stormy,Jam,1,Drinks,motorcycle,0.0,No,,11,20002.51579464729
14973,38968,31.0,4.9,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,27,20002.51579461594
14974,1944,39.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.51579461594
14975,24411,39.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,20002.51579461594
14976,6200,27.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51579461594
14977,17032,38.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,28,20002.51579461594
14978,3245,,,,,3,Buffet,electric_scooter,1.0,No,Urban,32,20002.51579461594
14979,41231,31.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.51579461594
14980,8585,21.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.51579461594
14981,8912,28.0,4.6,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.51579461594
14982,35138,26.0,4.1,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,35,20002.51579461594
14983,13542,33.0,4.4,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.51579461594
14984,8034,31.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Urban,33,20002.5157943621
14985,16367,28.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,40,20002.5157943621
14986,30511,30.0,4.0,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,25,20002.5157943621
14987,2356,28.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,22,20002.5157943621
14988,17538,32.0,4.9,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,31,20002.5157943621
14989,4280,35.0,4.5,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19,20002.5157943621
14990,29974,27.0,4.8,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,10,20002.5157943621
14991,12652,22.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.5157943621
14992,43843,25.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,20002.5157943621
14993,10230,28.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.5157943621
14994,6564,21.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.5157943621
14995,38844,25.0,4.8,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,15,20002.5157943621
14996,27607,39.0,4.3,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.5157943621
14997,16912,38.0,4.7,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,23,20002.5157943306
14998,3077,20.0,5.0,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,38,20002.5157943306
14999,23498,27.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,19,20002.5157943306
15000,24918,27.0,4.6,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.5157943306
15001,31814,31.0,4.9,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,20002.5157943306
15002,25904,29.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,,No,Urban,19,20002.5157943306
15003,14453,37.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,20002.5157943306
15004,14744,20.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,20,20002.5157943306
15005,21992,32.0,4.9,Windy,Medium,0,Meal,motorcycle,0.0,No,Urban,27,20002.5157943306
15006,45104,37.0,4.8,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,20002.5157943306
15007,35238,33.0,5.0,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,20002.5157943306
15008,20468,34.0,4.6,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,29,20002.515794314706
15009,39172,27.0,4.6,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,20002.515794314706
15010,41968,23.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,12,20002.515794314706
15011,5547,26.0,5.0,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Urban,13,20002.515794314706
15012,3042,27.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,24,20002.515794314706
15013,25651,26.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.515794314706
15014,43554,30.0,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,22,20002.515794314706
15015,44738,31.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,20002.515794314706
15016,9836,25.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,15,20002.515794314706
15017,845,22.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.515752218438
15018,28596,21.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.515752218438
15019,6815,34.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,20002.515752218438
15020,23189,21.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,20002.515752218438
15021,3871,21.0,4.6,Sunny,Jam,2,Snack,motorcycle,0.0,No,Urban,17,20002.515752021638
15022,9976,34.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.515752021638
15023,2754,32.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.515752021638
15024,27764,36.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.515752021638
15025,713,31.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,53,20002.515751980976
15026,19947,37.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,20002.515751980976
15027,35100,20.0,4.8,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,16,20002.515751980976
15028,37934,24.0,5.0,Windy,Low,2,Snack,motorcycle,0.0,No,Urban,10,20002.515751866402
15029,22466,24.0,4.7,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.515751690047
15030,45292,35.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.515751690047
15031,21557,21.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,13,20002.515751690047
15032,41753,28.0,4.9,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.51575168446
15033,32256,38.0,4.7,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,26,20002.51575168446
15034,34196,36.0,4.5,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.51575168446
15035,20959,28.0,4.8,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,14,20002.51575168446
15036,13020,33.0,4.0,Fog,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,43,20002.51575158079
15037,40155,22.0,4.6,Windy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,10,20002.51575158079
15038,10143,35.0,4.9,Cloudy,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,47,20002.51575158079
15039,9392,34.0,3.1,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.515751362615
15040,7316,28.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.515751362615
15041,38218,22.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.51575131502
15042,17419,39.0,4.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.51575131502
15043,12917,29.0,4.9,Stormy,Low,2,Meal,motorcycle,0.0,No,Urban,15,20002.51575131502
15044,32664,32.0,4.6,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.51575131502
15045,16352,38.0,4.6,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,20002.515750711897
15046,3019,38.0,4.8,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,20002.515750711897
15047,27553,30.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Urban,29,20002.51575063145
15048,23946,22.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,14,20002.51575063145
15049,11436,20.0,4.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,,24,20002.515750479793
15050,42249,23.0,4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,27,20002.515750479793
15051,6733,21.0,5.0,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,15,20002.515750479793
15052,41639,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.515750479793
15053,20596,31.0,4.5,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Urban,27,20002.515750313858
15054,15076,23.0,4.9,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.515750313858
15055,17443,23.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,16,20002.515750313858
15056,14446,33.0,4.9,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,20002.51575026059
15057,14113,24.0,4.7,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,25,20002.51575026059
15058,26338,22.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,11,20002.51575026059
15059,7256,24.0,4.8,Windy,High,1,Meal,motorcycle,0.0,No,Metropolitian,27,20002.51575021233
15060,32554,26.0,4.8,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,24,20002.51575021233
15061,7407,39.0,4.9,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.515746088837
15062,41306,20.0,4.7,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,20002.515746088837
15063,28543,34.0,5.0,Windy,Low,1,Buffet,scooter,1.0,No,Urban,29,20002.515746088837
15064,13937,37.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46,20002.515746088837
15065,44354,39.0,4.6,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,32,20002.515742953314
15066,18003,24.0,4.5,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,20,20002.515742953314
15067,39297,31.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,27,20002.515742953314
15068,25464,26.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.515742953314
15069,21991,23.0,4.9,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,20002.515701515462
15070,6198,22.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,14,20002.515701515462
15071,30801,35.0,5.0,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.515701515462
15072,5005,30.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,44,20002.515701515462
15073,43261,26.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,,10,20002.515701515462
15074,26521,28.0,4.5,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.515701515462
15075,2924,26.0,4.6,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,20002.515701515462
15076,38120,21.0,4.9,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,13,20002.515701515462
15077,1812,24.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,,29,20002.515701515462
15078,40131,26.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,20002.515701515462
15079,13012,26.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,20002.515701329783
15080,16428,35.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.515701329783
15081,17262,39.0,5.0,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,18,20002.515701329783
15082,38290,33.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.515701329783
15083,42719,20.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,,13,20002.515701329783
15084,33728,22.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,13,20002.515701329783
15085,37255,35.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.515701329783
15086,34737,32.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,22,20002.515701329783
15087,34840,31.0,4.4,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,20002.515701318058
15088,28603,23.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,20002.515701318058
15089,37153,37.0,4.2,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.515701318058
15090,11857,36.0,4.1,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,37,20002.515701318058
15091,13272,37.0,4.1,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,44,20002.515701318058
15092,13858,27.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,20002.515701318058
15093,13156,24.0,4.6,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,20002.515701318058
15094,19042,37.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,20,20002.515701318058
15095,44788,22.0,4.9,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.515701318058
15096,3681,24.0,4.6,Fog,Medium,1,Snack,scooter,0.0,No,Urban,13,20002.515701318058
15097,40928,38.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.515701047403
15098,15057,39.0,4.1,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.515701047403
15099,29847,34.0,4.7,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,,19,20002.515701047403
15100,11377,35.0,4.8,Fog,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,39,20002.515701047403
15101,34635,35.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.515701047403
15102,20357,28.0,4.7,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,14,20002.515701047403
15103,34206,35.0,4.5,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.515701047403
15104,37098,28.0,4.9,Windy,High,2,Buffet,scooter,1.0,No,Urban,14,20002.515701047403
15105,42656,27.0,4.6,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.515701047403
15106,38494,25.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.515701047403
15107,13121,25.0,4.8,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.515701047403
15108,32935,31.0,4.1,Fog,Medium,2,Meal,motorcycle,0.0,No,Urban,34,20002.515701047403
15109,21945,20.0,2.8,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.515701047403
15110,37157,22.0,4.5,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.515701047403
15111,30021,22.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.51570099922
15112,31730,30.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.51570099922
15113,5457,26.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,14,20002.51570099922
15114,30688,28.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14,20002.51570099922
15115,1178,32.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,46,20002.51570099922
15116,8738,28.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.51570099922
15117,31002,21.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,15,20002.51570099922
15118,37955,37.0,4.7,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Metropolitian,25,20002.51570099922
15119,26447,22.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.51570099922
15120,34977,31.0,4.9,Sandstorms,High,0,Snack,motorcycle,0.0,No,Urban,37,20002.51570099922
15121,44661,39.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,27,20002.51570099922
15122,13661,32.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.51570099922
15123,5218,33.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,20002.515700895357
15124,23717,39.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.515700895357
15125,15691,21.0,5.0,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,20002.515700895357
15126,19662,22.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.515700895357
15127,3026,25.0,4.6,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,26,20002.515700895357
15128,34817,23.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,20002.515700895357
15129,43268,33.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.515700895357
15130,6225,25.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,16,20002.515700895357
15131,16210,37.0,4.7,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,32,20002.515700895357
15132,28417,35.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,25,20002.515700895357
15133,13558,34.0,4.6,Stormy,Jam,1,Drinks,scooter,,No,Metropolitian,26,20002.515700895357
15134,30384,33.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.515700895357
15135,32832,24.0,4.9,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,20002.515700895357
15136,7584,29.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.515700895357
15137,12411,36.0,4.1,Stormy,Jam,2,Drinks,electric_scooter,,No,Metropolitian,34,20002.515700895357
15138,5648,24.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,20002.515700815708
15139,45103,22.0,4.7,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.515700815708
15140,43475,32.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.515700815708
15141,7634,30.0,4.8,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,15,20002.515700815708
15142,38741,32.0,4.5,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.515700815708
15143,30572,39.0,4.3,Stormy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,38,20002.515700815708
15144,25759,39.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.515700815708
15145,42459,22.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515700815708
15146,26091,39.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,29,20002.515700815708
15147,14966,20.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.515700815708
